Timestamp,Subsystem,Sensor_ID,Telemetry_Value,Unit,Status,Anomaly_Type,Error_Code,Source_IP,Destination_IP,Authentication_Status,Encryption_Level,Packet_Loss (%),CPU_Usage (%),Memory_Usage (MB),Anomaly_Label
2025-01-01 02:34:00,Power,1,45.10460556308496,Volts,Critical,,300.0,192.168.1.154,10.0.0.154,0,,0.0,46.05705238083174,920.8290415554345,0
2025-01-01 02:35:00,Thermal,5,56.22556333342582,Celsius,Warning,,200.0,192.168.1.155,10.0.0.155,1,1.0,0.0,19.87822309879649,1684.7109188418399,0
2025-01-01 02:36:00,Comms,41,45.23699359031172,Volts,Warning,,,192.168.1.156,10.0.0.156,0,3.0,6.832721252603061,71.41158935156555,2650.124472126021,0
2025-01-01 02:37:00,Thermal,12,63.88312701433808,Amps,Warning,,200.0,192.168.1.157,10.0.0.157,1,3.0,0.0,48.29911321923953,1299.2350765337408,0
2025-01-01 02:38:00,Power,26,66.59947602725288,Amps,Warning,,,192.168.1.158,10.0.0.158,0,3.0,0.0,51.592853797877936,2402.825516446836,0
2025-01-01 02:39:00,Navigation,46,62.75644482625774,Amps,Warning,,100.0,192.168.1.159,10.0.0.159,0,2.0,3.2876657656449226,82.00990131622115,2567.0002504073746,0
2025-01-01 02:40:00,Comms,34,52.30640910264365,Volts,Critical,,200.0,192.168.1.160,10.0.0.160,0,2.0,0.0,68.16444253191901,1985.8300773167698,0
2025-01-01 02:41:00,Power,49,26.75320727513531,Watts,Critical,,200.0,192.168.1.161,10.0.0.161,0,4.0,1.0705728196355173,58.92898397633461,1289.2676564217372,0
2025-01-01 02:42:00,Navigation,14,42.96302507967394,Volts,Critical,,200.0,192.168.1.162,10.0.0.162,1,1.0,0.0,49.95388425258349,1939.240160899881,1
2025-01-01 02:43:00,Navigation,26,48.57961473225613,Celsius,Critical,,100.0,192.168.1.163,10.0.0.163,0,4.0,11.871983722400145,49.76708902331694,2729.340668729362,0
2025-01-01 02:44:00,Thermal,45,41.06132350495189,Watts,OK,,100.0,192.168.1.164,10.0.0.164,1,3.0,0.0,54.80228995443724,2769.5086876277082,0
2025-01-01 02:45:00,Power,27,48.60494524513429,Amps,Critical,Power Failure,300.0,192.168.1.165,10.0.0.165,1,3.0,16.167478059471364,58.13813451713264,2103.9401883888454,0
2025-01-01 02:46:00,Navigation,9,66.1006746869338,Volts,Warning,,200.0,192.168.1.166,10.0.0.166,0,3.0,0.04681734624324019,84.2280351156827,1511.3811556426197,0
2025-01-01 02:47:00,Comms,26,33.54223470484682,Amps,Critical,,300.0,192.168.1.167,10.0.0.167,0,2.0,2.9172328810906762,99.46532165525622,2869.1985970247056,0
2025-01-01 02:48:00,Comms,47,68.11692056119027,Amps,OK,Data Corruption,200.0,192.168.1.168,10.0.0.168,1,3.0,0.0,55.80521610807099,2410.4614395548547,0
2025-01-01 02:49:00,Thermal,22,,Celsius,Warning,,,192.168.1.169,10.0.0.169,1,4.0,0.0,6.934478559127342,1544.2450156615641,0
2025-01-01 02:50:00,Navigation,47,52.682168082776954,Watts,Critical,,,192.168.1.170,10.0.0.170,0,2.0,0.0,30.9651105341656,2171.259485570254,0
2025-01-01 02:51:00,Power,30,42.86383444259236,Celsius,Critical,Data Corruption,300.0,192.168.1.171,10.0.0.171,0,,5.006289810218178,86.22993763743534,2148.374240489079,1
2025-01-01 02:52:00,Comms,43,41.26049654508574,Celsius,Critical,,200.0,192.168.1.172,10.0.0.172,0,2.0,0.0,64.37305256511493,1681.6024492252213,0
2025-01-01 02:53:00,Navigation,48,33.7378228541126,Celsius,Warning,Sensor Malfunction,100.0,192.168.1.173,10.0.0.173,0,1.0,3.820542721213344,58.52092974489992,2174.0534073573554,0
2025-01-01 02:54:00,Navigation,17,67.16765480314388,Amps,Warning,Power Failure,,192.168.1.174,10.0.0.174,0,2.0,0.0,46.66324177190479,2553.0934190619405,0
2025-01-01 02:55:00,Thermal,26,65.37611560074042,Celsius,OK,,100.0,192.168.1.175,10.0.0.175,1,,3.3676438557088186,26.219558815480312,1851.8754006178801,0
2025-01-01 02:56:00,Comms,36,35.93715371416718,Celsius,Warning,,200.0,192.168.1.176,10.0.0.176,0,2.0,6.245713029660956,83.55579509491004,2604.134545794027,0
2025-01-01 02:57:00,Comms,1,44.473720050937985,Watts,Warning,Power Failure,200.0,192.168.1.177,10.0.0.177,0,4.0,0.0,33.535794970518225,1122.322715339918,1
2025-01-01 02:58:00,Power,8,54.33144769231909,Watts,Critical,,200.0,192.168.1.178,10.0.0.178,1,4.0,5.3937130085937195,64.58623633076557,3109.133496560433,0
2025-01-01 02:59:00,Comms,49,47.00490861827792,Celsius,Warning,,100.0,192.168.1.179,10.0.0.179,0,2.0,2.2569270531216077,23.98596460491713,2028.6756349898408,0
2025-01-01 03:00:00,Power,35,30.813252429681825,Watts,Critical,Data Corruption,400.0,192.168.1.180,10.0.0.180,0,1.0,9.992132276789198,45.69302630343447,2536.5104974018113,0
2025-01-01 03:01:00,Comms,15,43.42227239444312,Watts,Critical,Data Corruption,100.0,192.168.1.181,10.0.0.181,1,3.0,0.0,69.85914260905929,2109.3057432673527,1
2025-01-01 03:02:00,Thermal,47,69.51034298020019,Celsius,Warning,,400.0,192.168.1.182,10.0.0.182,0,2.0,16.07992951861365,45.006116550664125,1588.2386915715115,0
2025-01-01 03:03:00,Comms,22,44.10021409585556,Amps,OK,Sensor Malfunction,100.0,192.168.1.183,10.0.0.183,1,3.0,0.0,42.63100249267944,1981.8116881702479,0
2025-01-01 03:04:00,Power,14,48.36532663297793,Celsius,OK,,100.0,192.168.1.184,10.0.0.184,0,2.0,0.3524809968193714,50.21272536697362,1045.2644910493716,0
2025-01-01 03:05:00,Power,26,38.54822575964619,Watts,Warning,,,192.168.1.185,10.0.0.185,0,2.0,0.0,23.27994215130144,2344.193465356405,0
2025-01-01 03:06:00,Thermal,28,55.87762985283748,Amps,OK,,100.0,192.168.1.186,10.0.0.186,0,3.0,11.25527088424883,19.517061859079696,2096.88228932241,0
2025-01-01 03:07:00,Comms,23,51.151517990245836,Volts,Critical,Sensor Malfunction,,192.168.1.187,10.0.0.187,1,2.0,0.6914950309208174,64.28472965387857,1904.2214207658776,0
2025-01-01 03:08:00,Comms,14,42.57980258443021,Amps,Critical,,300.0,192.168.1.188,10.0.0.188,1,2.0,1.1415746131535869,41.555801487644004,2376.3497855378187,0
2025-01-01 03:09:00,Thermal,24,36.95344604192575,Watts,Warning,,100.0,192.168.1.189,10.0.0.189,1,2.0,4.216190490426064,64.12969521162913,2018.7616307965966,0
2025-01-01 03:10:00,Comms,2,,Amps,OK,,,192.168.1.190,10.0.0.190,1,2.0,1.9759740683635623,72.36366034301416,2303.4149361412874,1
2025-01-01 03:11:00,Comms,45,33.944565933589196,Celsius,OK,Power Failure,200.0,192.168.1.191,10.0.0.191,0,3.0,0.0,73.97285217990927,2481.158289440072,0
2025-01-01 03:12:00,Power,26,55.03815695589555,Volts,Critical,Power Failure,,192.168.1.192,10.0.0.192,1,4.0,0.0,17.579834308473224,1725.3859302523008,0
2025-01-01 03:13:00,Comms,14,28.461207552884268,Volts,Warning,,100.0,192.168.1.193,10.0.0.193,1,2.0,2.842567011667146,36.04341423492204,1582.2948588040877,0
2025-01-01 03:14:00,Comms,7,57.072116830123825,Volts,OK,,,192.168.1.194,10.0.0.194,1,3.0,3.894168163447392,60.75170614087611,1138.7199626237652,0
2025-01-01 03:15:00,Thermal,3,59.702988872600606,Watts,Warning,Sensor Malfunction,100.0,192.168.1.195,10.0.0.195,0,3.0,5.476886182008646,61.06003343807304,2061.280399413929,0
2025-01-01 03:16:00,Thermal,47,60.947837116399135,Watts,OK,,300.0,192.168.1.196,10.0.0.196,0,2.0,11.563634251532612,94.98875168392581,2226.048644225344,0
2025-01-01 03:17:00,Navigation,23,48.38791531430132,Volts,Critical,Sensor Malfunction,400.0,192.168.1.197,10.0.0.197,1,2.0,80.0,150.0,1338.1923007554801,0
2025-01-01 03:18:00,Power,46,65.84003605563696,Amps,Critical,,,192.168.1.198,10.0.0.198,1,,1.661414013236477,73.36336802908195,2710.189924014175,0
2025-01-01 03:19:00,Comms,43,73.07791694996068,Volts,Warning,,,192.168.1.199,10.0.0.199,0,3.0,7.958689179107139,57.4454922007708,1588.832264323638,0
2025-01-01 03:20:00,Comms,47,,Amps,Critical,,,192.168.1.200,10.0.0.200,1,3.0,1.3773878778056772,17.1952826667306,948.2499541372495,0
2025-01-01 03:21:00,Navigation,45,45.48994969870073,Amps,OK,,,192.168.1.201,10.0.0.201,1,3.0,0.0,39.0436952654681,2747.4114499461634,0
2025-01-01 03:22:00,Comms,18,51.491772603449355,Watts,Critical,,100.0,192.168.1.202,10.0.0.202,1,1.0,0.0,55.2505602464665,1013.49250000758,0
2025-01-01 03:23:00,Power,38,45.223198541057926,Amps,Warning,,200.0,192.168.1.203,10.0.0.203,1,3.0,3.6428492483865966,15.912665834074687,2482.0893866917127,0
2025-01-01 03:24:00,Navigation,35,43.76129803989879,Volts,Warning,,200.0,192.168.1.204,10.0.0.204,0,3.0,3.460986474416704,8.521879900567072,2360.5597604379263,0
2025-01-01 03:25:00,Power,15,44.632614597584904,Watts,Warning,,200.0,192.168.1.205,10.0.0.205,0,3.0,5.3625984917051035,14.775148427267133,2159.7770506099387,0
2025-01-01 03:26:00,Navigation,25,67.15756008006245,Celsius,OK,,200.0,192.168.1.206,10.0.0.206,0,2.0,0.0,55.18267310168678,1738.6125258917182,0
2025-01-01 03:27:00,Navigation,37,57.718819950354316,Celsius,OK,Sensor Malfunction,300.0,192.168.1.207,10.0.0.207,1,1.0,3.2994161745964883,40.3066548253312,2251.3986472627885,1
2025-01-01 03:28:00,Thermal,28,45.19053872741909,Watts,OK,Power Failure,100.0,192.168.1.208,10.0.0.208,1,1.0,0.0,37.600886053727635,2524.242436852275,0
2025-01-01 03:29:00,Power,10,25.448749742777142,Volts,OK,,400.0,192.168.1.209,10.0.0.209,0,,3.2997899682184553,38.28756329668544,1507.0947517622635,0
2025-01-01 03:30:00,Comms,39,34.55535506393532,Celsius,OK,,100.0,192.168.1.210,10.0.0.210,0,2.0,2.2660609855176985,21.517551766841244,2488.186836489742,0
2025-01-01 03:31:00,Comms,17,55.034290826018776,Celsius,Critical,,200.0,192.168.1.211,10.0.0.211,0,2.0,0.0,40.87193634319785,2465.437255968622,0
2025-01-01 03:32:00,Power,39,28.784440586111828,Amps,OK,Sensor Malfunction,300.0,192.168.1.212,10.0.0.212,1,1.0,9.790918153813436,13.592039038563286,2146.5255454607777,0
2025-01-01 03:33:00,Comms,22,52.92993527451956,Amps,OK,,400.0,192.168.1.213,10.0.0.213,0,1.0,0.0,73.75282278717813,1731.0125609594436,0
2025-01-01 03:34:00,Comms,26,39.34436275134974,Volts,Critical,,400.0,192.168.1.214,10.0.0.214,1,3.0,1.291895084947363,83.84659441354435,2467.728682424388,0
2025-01-01 03:35:00,Power,44,50.918057745806735,Watts,OK,,400.0,192.168.1.215,10.0.0.215,1,3.0,0.0,3.4787257322165672,2254.1564780812614,0
2025-01-01 03:36:00,Navigation,25,50.638563013341425,Volts,Warning,,100.0,192.168.1.216,10.0.0.216,0,3.0,11.171010179281371,40.61740681351824,1492.0201684027163,0
2025-01-01 03:37:00,Power,17,51.20589933890711,Watts,OK,,300.0,192.168.1.217,10.0.0.217,0,2.0,4.991990038102094,41.919771387304046,1816.3220956158762,0
2025-01-01 03:38:00,Navigation,13,46.05578152921479,Celsius,OK,,100.0,192.168.1.218,10.0.0.218,1,3.0,0.0,46.5103098676595,2409.52746921035,0
2025-01-01 03:39:00,Comms,20,45.727143743922674,Amps,Warning,,200.0,192.168.1.219,10.0.0.219,0,1.0,0.6014235533981371,70.03060848748801,2057.290308550422,0
2025-01-01 03:40:00,Comms,25,42.792095810635615,Volts,Warning,Data Corruption,300.0,192.168.1.220,10.0.0.220,0,1.0,11.306286869902644,40.67578435612138,2542.991447222663,0
2025-01-01 03:41:00,Comms,4,54.8389231724189,Volts,Warning,,100.0,192.168.1.221,10.0.0.221,1,2.0,0.0,48.234970745374255,1829.1766521758018,0
2025-01-01 03:42:00,Thermal,10,58.05192674780948,Watts,Warning,,200.0,192.168.1.222,10.0.0.222,1,2.0,0.0,100.0,1500.0523538759498,0
2025-01-01 03:43:00,Navigation,3,37.810274774638735,Watts,OK,,,192.168.1.223,10.0.0.223,1,2.0,3.455034312319071,47.77414184789386,3096.8013078050353,0
2025-01-01 03:44:00,Thermal,41,49.48371527707731,Volts,Warning,Power Failure,,192.168.1.224,10.0.0.224,1,3.0,3.568201837039101,85.32479720598812,1159.5524586267547,0
2025-01-01 03:45:00,Thermal,45,51.96582073487738,Watts,Warning,,200.0,192.168.1.225,10.0.0.225,1,3.0,5.330172866949299,60.03975314777666,1750.080201299168,0
2025-01-01 03:46:00,Power,18,51.83771134623042,Volts,Critical,,100.0,192.168.1.226,10.0.0.226,0,4.0,5.3631288043597625,38.925820138483004,2139.874000349992,0
2025-01-01 03:47:00,Thermal,47,51.66769619596518,Volts,Warning,Data Corruption,100.0,192.168.1.227,10.0.0.227,1,2.0,10.853528253668996,35.585320256491386,2493.0419457388557,0
2025-01-01 03:48:00,Power,36,45.97965189654776,Volts,Warning,,200.0,192.168.1.228,10.0.0.228,1,1.0,0.0,49.85454810000587,2323.2246842711306,0
2025-01-01 03:49:00,Power,47,52.79030425462539,Celsius,Critical,,,192.168.1.229,10.0.0.229,1,2.0,0.0,27.470537505068847,3155.6295024714395,0
2025-01-01 03:50:00,Thermal,22,56.1802871098362,Watts,Critical,,100.0,192.168.1.230,10.0.0.230,0,,5.311016669730937,32.722680672086,1941.2007736709343,1
2025-01-01 03:51:00,Navigation,34,51.41036655822564,Amps,OK,,400.0,192.168.1.231,10.0.0.231,1,3.0,0.0,41.53878797948441,1563.5083693247366,0
2025-01-01 03:52:00,Navigation,47,55.05939836533724,Amps,Critical,Power Failure,100.0,192.168.1.232,10.0.0.232,1,3.0,0.0,55.866870838544585,1890.1519878917752,1
2025-01-01 03:53:00,Navigation,8,59.90353411037507,Watts,OK,,,192.168.1.233,10.0.0.233,1,1.0,11.329222761426353,86.51994423482094,1840.0117353244877,0
2025-01-01 03:54:00,Navigation,40,31.49059642104732,Volts,Critical,Data Corruption,200.0,192.168.1.234,10.0.0.234,0,3.0,0.0,40.30091146403474,1965.8524263549302,0
2025-01-01 03:55:00,Navigation,49,59.43463841865368,Amps,Critical,,400.0,192.168.1.235,10.0.0.235,1,1.0,0.2436398144467724,59.23036092756226,1508.75593855036,0
2025-01-01 03:56:00,Thermal,44,53.424277652212744,Amps,OK,,200.0,192.168.1.236,10.0.0.236,1,3.0,1.7031627438429777,17.442043068358963,2392.0280191251786,0
2025-01-01 03:57:00,Thermal,19,,Watts,Critical,,400.0,192.168.1.237,10.0.0.237,1,,8.545683209816389,71.20577281774634,2185.4151046681045,0
2025-01-01 03:58:00,Comms,42,58.02470882319689,Amps,OK,Power Failure,100.0,192.168.1.238,10.0.0.238,0,,0.0,15.56634850146088,1368.0595854629446,0
2025-01-01 03:59:00,Navigation,41,46.016790939760384,Volts,Critical,,100.0,192.168.1.239,10.0.0.239,0,3.0,4.077375757531245,65.96772944202868,2484.012537935292,0
2025-01-01 04:00:00,Thermal,37,47.38033563681447,Watts,Warning,,,192.168.1.240,10.0.0.240,0,2.0,0.0,48.38150093436393,1594.2592315077477,0
2025-01-01 04:01:00,Comms,6,44.92320217534338,Volts,Critical,,,192.168.1.241,10.0.0.241,0,,5.138056062962252,47.58694114520421,1408.5922488478554,0
2025-01-01 04:02:00,Navigation,26,53.02398844238225,Amps,OK,,,192.168.1.242,10.0.0.242,1,3.0,0.0,43.99470564162338,2043.6643519608244,0
2025-01-01 04:03:00,Power,34,42.14646857487947,Amps,Critical,,400.0,192.168.1.243,10.0.0.243,1,1.0,9.861531280928887,23.974947512158042,1121.078275300345,0
2025-01-01 04:04:00,Comms,45,59.01474629947786,Volts,OK,,,192.168.1.244,10.0.0.244,0,2.0,0.0,25.03458980262394,2294.7515249386242,0
2025-01-01 04:05:00,Thermal,6,48.611374128053285,Celsius,OK,,100.0,192.168.1.245,10.0.0.245,0,2.0,0.0,66.73040312077964,580.5798346084032,0
2025-01-01 04:06:00,Power,37,46.35797516512063,Amps,Warning,Sensor Malfunction,200.0,192.168.1.246,10.0.0.246,1,2.0,0.0,50.23873560362776,1485.3186550056812,0
2025-01-01 04:07:00,Power,33,57.5287567761397,Celsius,Warning,Data Corruption,200.0,192.168.1.247,10.0.0.247,1,2.0,0.6934994471555251,43.84886529637476,2787.568660543956,1
2025-01-01 04:08:00,Power,22,46.804432376809196,Amps,OK,,400.0,192.168.1.248,10.0.0.248,0,3.0,7.411769365811544,58.86795901272114,1656.6703954133409,0
2025-01-01 04:09:00,Comms,21,,Celsius,Critical,,200.0,192.168.1.249,10.0.0.249,0,2.0,0.0,52.026205664425035,1744.2073973968509,0
2025-01-01 04:10:00,Thermal,6,59.795929508408655,Celsius,OK,,100.0,192.168.1.250,10.0.0.250,0,1.0,0.0,34.1413690012024,2636.832527065219,0
2025-01-01 04:11:00,Power,6,36.65196161781023,Celsius,OK,,300.0,192.168.1.251,10.0.0.251,0,3.0,6.802889518544921,99.21992451685162,1603.5681974638408,0
2025-01-01 04:12:00,Navigation,48,61.09260202222924,Volts,Critical,Power Failure,,192.168.1.252,10.0.0.252,1,4.0,0.0,64.81512757006215,2381.719090694738,0
2025-01-01 04:13:00,Power,4,35.37964028498114,Celsius,Critical,,200.0,192.168.1.253,10.0.0.253,0,3.0,1.1050827930415457,52.54137146719111,2587.0940825296607,0
2025-01-01 04:14:00,Power,30,61.71580526882511,Celsius,Critical,Data Corruption,100.0,192.168.1.254,10.0.0.254,0,2.0,1.206744082654939,39.727773955721204,2239.2651570749517,0
2025-01-01 04:15:00,Comms,11,70.28357192230239,Celsius,Critical,Data Corruption,100.0,192.168.1.0,10.0.0.0,1,,3.087897681714811,69.05519378388381,1277.5513385178701,0
2025-01-01 04:16:00,Comms,30,58.748344382691315,Amps,OK,,200.0,192.168.1.1,10.0.0.1,1,,0.0,34.24864260547808,1698.007070392062,0
2025-01-01 04:17:00,Thermal,31,28.43019355300327,Celsius,OK,Power Failure,200.0,192.168.1.2,10.0.0.2,1,2.0,0.0,32.56450518061474,3356.8098887644983,0
2025-01-01 04:18:00,Navigation,24,60.63565719386018,Amps,Warning,,400.0,192.168.1.3,10.0.0.3,1,1.0,3.674472208761461,83.86651271480764,1754.7381737342134,0
2025-01-01 04:19:00,Comms,9,72.46128965936012,Celsius,OK,Data Corruption,400.0,192.168.1.4,10.0.0.4,1,3.0,0.0,50.61350352141418,3493.164687788214,0
2025-01-01 04:20:00,Power,3,46.969683590019706,Celsius,Critical,,400.0,192.168.1.5,10.0.0.5,0,4.0,0.0,34.73301626569775,2854.4820260149468,0
2025-01-01 04:21:00,Thermal,31,49.6529667997011,Volts,Warning,,200.0,192.168.1.6,10.0.0.6,0,,8.138999939258428,50.11371396079355,2259.5347696861104,0
2025-01-01 04:22:00,Power,40,38.11513278073568,Amps,Critical,Sensor Malfunction,,192.168.1.7,10.0.0.7,0,4.0,4.440476906895912,67.00373107696751,2148.617136248758,0
2025-01-01 04:23:00,Power,37,53.12079418819669,Celsius,OK,,200.0,192.168.1.8,10.0.0.8,1,3.0,10.8375119788267,62.42508907910385,1767.5883224364493,1
2025-01-01 04:24:00,Comms,36,62.69177182543129,Amps,Warning,,300.0,192.168.1.9,10.0.0.9,0,3.0,5.919838256084729,69.48524526172903,1955.543704548269,0
2025-01-01 04:25:00,Thermal,24,56.97737128149454,Amps,Critical,,,192.168.1.10,10.0.0.10,1,1.0,0.0,25.008881945210394,1655.6379217378633,1
2025-01-01 04:26:00,Navigation,31,81.419669772878,Watts,Warning,Sensor Malfunction,100.0,192.168.1.11,10.0.0.11,0,2.0,2.4818462002999784,68.9829832334969,1968.1867980901986,0
2025-01-01 04:27:00,Navigation,6,50.33027042965797,Volts,Warning,,100.0,192.168.1.12,10.0.0.12,0,2.0,0.0,46.41882447897707,1318.9025543086736,0
2025-01-01 04:28:00,Comms,2,33.69326632584736,Volts,OK,,,192.168.1.13,10.0.0.13,1,3.0,0.0,51.78201533407753,1292.114493472088,1
2025-01-01 04:29:00,Comms,20,51.709709715682195,Volts,Critical,,200.0,192.168.1.14,10.0.0.14,1,3.0,0.0,74.18988987289558,2650.507831327355,0
2025-01-01 04:30:00,Thermal,28,25.835482347875104,Watts,Warning,,400.0,192.168.1.15,10.0.0.15,0,3.0,6.907664376495606,64.05451346542579,1193.8451320102918,0
2025-01-01 04:31:00,Navigation,11,44.66896075135487,Watts,Warning,,100.0,192.168.1.16,10.0.0.16,0,2.0,3.374563553937535,57.021049619093574,2443.069076747066,0
2025-01-01 04:32:00,Navigation,4,66.24382058600212,Volts,Critical,,400.0,192.168.1.17,10.0.0.17,0,3.0,0.0,10.320066337060908,1052.808902037046,1
2025-01-01 04:33:00,Navigation,15,53.25133648631771,Watts,Warning,,200.0,192.168.1.18,10.0.0.18,0,1.0,80.0,150.0,2314.818801512795,0
2025-01-01 04:34:00,Power,6,51.79416812831269,Watts,Warning,,100.0,192.168.1.19,10.0.0.19,0,2.0,1.2856670732901003,34.30649224858999,1896.20782742848,0
2025-01-01 04:35:00,Navigation,49,68.20780376715356,Watts,Warning,,400.0,192.168.1.20,10.0.0.20,1,3.0,0.0,64.22090608794726,2660.658101401702,0
2025-01-01 04:36:00,Power,30,47.2940010833663,Volts,Critical,,200.0,192.168.1.21,10.0.0.21,1,3.0,5.565861826243061,69.81916374071324,1834.0027705599618,1
2025-01-01 04:37:00,Thermal,38,62.61820412934109,Volts,Critical,,200.0,192.168.1.22,10.0.0.22,1,,0.8563248687062412,43.959379544344735,995.2299724142666,0
2025-01-01 04:38:00,Power,2,51.2930697516634,Volts,Critical,,100.0,192.168.1.23,10.0.0.23,1,2.0,0.0,36.65917048422626,1905.9818570566658,0
2025-01-01 04:39:00,Thermal,15,53.80047463459026,Watts,Critical,Data Corruption,100.0,192.168.1.24,10.0.0.24,0,2.0,0.0,81.12601591031866,2079.8302827739626,0
2025-01-01 04:40:00,Navigation,11,37.82695144136987,Volts,OK,,200.0,192.168.1.25,10.0.0.25,0,2.0,7.503319724608055,37.937048659726116,1934.0111789841053,0
2025-01-01 04:41:00,Navigation,8,,Watts,Warning,,100.0,192.168.1.26,10.0.0.26,1,2.0,0.0959348392714039,26.10924985927496,2287.5539104948853,0
2025-01-01 04:42:00,Thermal,26,36.024817671561266,Celsius,Critical,,,192.168.1.27,10.0.0.27,0,4.0,7.951760144782058,33.34657693962112,1717.8059506471384,0
2025-01-01 04:43:00,Comms,45,49.04754921774655,Watts,Warning,,100.0,192.168.1.28,10.0.0.28,1,3.0,9.860777399513577,38.9000122377158,1368.2984187271968,0
2025-01-01 04:44:00,Thermal,44,53.90402343916267,Amps,Warning,,300.0,192.168.1.29,10.0.0.29,0,4.0,7.112241364279622,32.77273894100904,1500.175557842888,0
2025-01-01 04:45:00,Comms,5,38.89961894908548,Volts,OK,,100.0,192.168.1.30,10.0.0.30,0,2.0,0.0,66.90782766556146,1742.1163277352312,0
2025-01-01 04:46:00,Power,6,70.49178922684823,Volts,Critical,Sensor Malfunction,200.0,192.168.1.31,10.0.0.31,0,4.0,0.0,6.041731088519782,1737.8256918758232,0
2025-01-01 04:47:00,Power,26,52.78106019091961,Amps,Critical,,,192.168.1.32,10.0.0.32,1,1.0,3.5649815226741426,32.34879177108942,3203.0611790016355,0
2025-01-01 04:48:00,Power,4,50.577955855852196,Watts,Warning,,100.0,192.168.1.33,10.0.0.33,1,4.0,12.45788184889274,49.05005109090274,2627.552708291542,0
2025-01-01 04:49:00,Navigation,19,57.696577513456255,Celsius,Critical,,,192.168.1.34,10.0.0.34,1,2.0,1.8230496091308745,54.20492440004586,2343.3546021742827,0
2025-01-01 04:50:00,Power,20,41.71071919134078,Amps,Warning,,200.0,192.168.1.35,10.0.0.35,1,2.0,0.0,83.83669675049167,2223.006255364269,1
2025-01-01 04:51:00,Comms,33,51.63477479167453,Amps,Warning,,400.0,192.168.1.36,10.0.0.36,0,3.0,0.0,80.90475425527373,2149.8861178010684,0
2025-01-01 04:52:00,Power,20,42.83133779642409,Watts,OK,,300.0,192.168.1.37,10.0.0.37,0,,1.0813336261659758,17.98525688110915,2152.500272604864,0
2025-01-01 04:53:00,Thermal,49,65.58679910088983,Volts,OK,Power Failure,,192.168.1.38,10.0.0.38,0,1.0,0.0,11.839041188608405,2081.6430265400663,0
2025-01-01 04:54:00,Thermal,12,39.41360650602918,Watts,OK,Sensor Malfunction,300.0,192.168.1.39,10.0.0.39,0,2.0,0.0,50.49942524741998,2020.0595412182893,0
2025-01-01 04:55:00,Navigation,47,50.63165459307174,Amps,Warning,Power Failure,300.0,192.168.1.40,10.0.0.40,1,4.0,1.5107461489243752,36.536295270738236,954.0679527245663,1
2025-01-01 04:56:00,Thermal,1,53.293157851517755,Amps,Critical,,100.0,192.168.1.41,10.0.0.41,0,2.0,0.0,26.15947316033629,1815.4363634637532,1
2025-01-01 04:57:00,Comms,26,53.948257444077015,Volts,OK,,100.0,192.168.1.42,10.0.0.42,0,1.0,10.863458304499577,50.32241794921309,1879.849597425876,0
2025-01-01 04:58:00,Power,14,44.187648269171675,Volts,Critical,,,192.168.1.43,10.0.0.43,0,2.0,2.505167439913981,54.613946366688694,1625.5134513649773,0
2025-01-01 04:59:00,Navigation,38,,Volts,OK,,200.0,192.168.1.44,10.0.0.44,1,2.0,4.34789448449196,33.22063120711645,1721.9515318855988,0
2025-01-01 05:00:00,Power,37,44.33204826953901,Watts,OK,,200.0,192.168.1.45,10.0.0.45,1,,1.404569282519703,37.51830509925012,2150.374508590398,0
2025-01-01 05:01:00,Power,11,55.28325434210282,Volts,Warning,,400.0,192.168.1.46,10.0.0.46,1,3.0,2.4686665158692667,34.75916945224701,2383.7950384749797,0
2025-01-01 05:02:00,Comms,36,48.56154229088036,Amps,OK,,200.0,192.168.1.47,10.0.0.47,0,3.0,0.0,41.770175175574394,2149.6182309592205,0
2025-01-01 05:03:00,Thermal,13,57.96208808452521,Amps,OK,,,192.168.1.48,10.0.0.48,1,,0.0,60.828881987794745,2371.222119323478,0
2025-01-01 05:04:00,Thermal,43,54.770037193950735,Celsius,Warning,,400.0,192.168.1.49,10.0.0.49,0,2.0,7.443073506596761,28.441882776968264,2380.054015407345,0
2025-01-01 05:05:00,Power,3,27.230873019003923,Watts,Critical,,300.0,192.168.1.50,10.0.0.50,0,1.0,3.0473098486509844,37.18630013004798,1850.1472032360732,0
2025-01-01 05:06:00,Navigation,33,52.47497796837211,Celsius,OK,Sensor Malfunction,,192.168.1.51,10.0.0.51,0,2.0,0.0074654105874314425,42.01435713828997,2262.6537312510754,0
2025-01-01 05:07:00,Thermal,6,72.50454767816271,Amps,Warning,,100.0,192.168.1.52,10.0.0.52,1,2.0,4.43085620732937,49.8649518968972,1126.81376018816,0
2025-01-01 05:08:00,Navigation,10,63.25269051038331,Celsius,OK,Power Failure,200.0,192.168.1.53,10.0.0.53,1,1.0,4.529309549202967,55.51968985824945,1807.837386570614,0
2025-01-01 05:09:00,Thermal,5,54.22013160706969,Amps,Warning,,300.0,192.168.1.54,10.0.0.54,0,,11.954473164721037,90.84515681021584,1749.0742052668502,0
2025-01-01 05:10:00,Navigation,23,39.406078695300565,Celsius,Critical,,200.0,192.168.1.55,10.0.0.55,0,3.0,2.815331719427888,61.442514352167805,2765.663401157116,0
2025-01-01 05:11:00,Comms,10,54.77553716125646,Volts,Critical,,400.0,192.168.1.56,10.0.0.56,1,2.0,0.0,61.91862694078333,2168.5436463668407,0
